Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;sciage;DCS520NT;DeWALT DCS520NT-XJ — Scie circulaire plongeante 18/54V XR FlexVolt Ø165 mm (machine seule, coffret TSTAK);509,30;pack;scie circulaire;;TSTAK;;;2;;;reconnu;famille:machine;REF:DCS520|PACK;référence;PACK;6;DCS520NT-XJ;597,64
Électro portatif;sciage;DWS778;DEWALT DWS778;513,26;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS778|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK355P2T-QW;DEWALT DCK355P2T-QW;513,92;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK355|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS386H2T;DEWALT DCS386H2T;513,94;pack;scie sabre;;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCS386|PACK;référence;PACK;4;;
Électro portatif;fixation;DCN681D2;DEWALT DCN681D2;514,00;pack;agrafeuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN681|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMBC823N-XJ;DEWALT DCMBC823N-XJ;514,00;seul;;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMBC823|OUTIL;référence;OUTIL;1;;
Électro portatif;;;Dewalt zszywacz 18v 2x2,0ah dcn701d2;515,90;seul;;18;;2;;;;;sans-ref;titre;TIT:zszywacz 18v 2x2 0ah dcn701d2;titre;OUTIL;1;;
Électro portatif;jardin;DCMCS575X1-QW;DEWALT DCMCS575X1-QW;517,92;pack;tronçonneuse;54;AUCUN;9;;1;;;inconnu;famille:machine;REF:DCMCS575|PACK;référence;PACK;4;;
Électro portatif;combo;DCK2068P2T;DEWALT DCK2068P2T;520,64;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK2068|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS774-QS;DEWALT - Scie à Onglet Radiale 230V - DWS774-QS - Scie Haute Performance avec Système XPS & Piètement Polyvalent pour Sc;521,87;seul;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;REF:DWS774|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;combo;DWK221;DEWALT DWK221;522,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK221|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMWP500N-XJ;DEWALT DCMWP500N-XJ;522,00;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWP500|PACK;référence;PACK;1;;
Électro portatif;combo;DCK440P2T;Ensemble d'outils sans fil Dewalt 18 V, quatre pièces DCK440P2T;522,13;pack;pack d'outils;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK440|PACK;référence;PACK;2;;
Électro portatif;perforation;D25614K;DEWALT D25614K;523,75;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25614|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK225;DEWALT DWK225;524,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK225|PACK;référence;PACK;1;;
Électro portatif;vissage-choc;PPACK0002;Pack visseuse à chocs et perfo-burineur SDS+ (2x5,0 Ah) Dewalt PPACK0002;524,32;pack;visseuse à chocs;;AUCUN;5;;2;;;sans-ref;famille:machine;REF:PPACK0002|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMST901N-XJ;DEWALT DCMST901N-XJ;525,70;seul;coupe-bordure;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCMST901|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2223MP2T;DeWalt 18V Combopack DCK2223MP2T 2x5Ah battery (DCD86M+DCG45M) in TSTAK;529,90;pack;pack d'outils;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK2223|PACK;référence;PACK;1;;
Électro portatif;chantier;DXCMB2M50HE;DEWALT DXCMB2M50HE;529,98;seul;compresseur;;AUCUN;;;;;;inconnu;famille:machine;REF:DXCMB2|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK214;DEWALT DWK214;531,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK214|PACK;référence;PACK;1;;
Électro portatif;combo;DWK213;DEWALT DWK213;531,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK213|PACK;référence;PACK;1;;
Électro portatif;combo;DWK217;DEWALT DWK217;531,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK217|PACK;référence;PACK;1;;
Électro portatif;combo;DCK327P2T;DEWALT DCK327P2T;538,37;pack;pack d'outils;;TSTAK;5;;1;;;inconnu;famille:machine;REF:DCK327|PACK;référence;PACK;3;;
Électro portatif;bois;DCW620NT-XJ;Défonceuse XR 18V DCW620NT-XJ + 1 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;539,90;pack;défonceuse;18;TSTAK;5;;1;;;sans-ref;famille:machine;REF:DCW620|PACK;référence;PACK;12;;
Électro portatif;combo;DWK216;DEWALT DWK216;543,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK216|PACK;référence;PACK;1;;
Électro portatif;bois;;DeWalt - Laser Multilignes 3x360° 12V Li-Ion 2Ah - Niveau Laser Autonivelant 4° sans Fil avec Faisceaux Rouges & Outil O;543,84;seul;outil multifonctions;18;AUCUN;2;;;;;sans-ref;famille:machine;TIT:laser multilignes 3x360 12v li ion 2ah niveau laser autonivelant 4 sans fil avec faisceaux rouges outil o;titre;OUTIL;1;;
Électro portatif;;DCF414;DEWALT DCF414;545,00;seul;;18;AUCUN;;;;;;inconnu;famille:machine;REF:DCF414|OUTIL;référence;OUTIL;3;;
Électro portatif;combo;DWK220;DEWALT DWK220;546,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK220|PACK;référence;PACK;1;;
Électro portatif;combo;DWK222;DEWALT DWK222;546,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK222|PACK;référence;PACK;1;;
Électro portatif;combo;DWK215;DEWALT DWK215;546,00;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DWK215|PACK;référence;PACK;1;;
Électro portatif;sciage;XR2WP2T;DeWalt DCK XR2WP2T;546,00;pack;scie sauteuse;;TSTAK;5;;2;;;sans-ref;famille:machine;REF:XR2WP2T|PACK;référence;PACK;1;;
Électro portatif;bois;DW622KT-QS;DEWALT DW622KT-QS;547,95;seul;défonceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW622|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK304P2-QW;DEWALT DCK304P2-QW;549,90;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCK304|PACK;référence;PACK;1;;
Électro portatif;combo;DWK218;DEWALT DWK218;557,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK218|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN45;DEWALT DCN45;558,67;seul;cloueur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCN45|OUTIL;référence;OUTIL;3;;
Électro portatif;sciage;DCS389T2-QW;DEWALT DCS389T2-QW;559,24;pack;scie sabre;54;TSTAK;6;;2;;;inconnu;famille:machine;REF:DCS389|PACK;référence;PACK;4;;
Électro portatif;chantier;DXPW003CE;DeWalt DXPW 003CE Nettoyeur Haute Pression à Eau Froide 150bar, 630l/h (26775);563,28;seul;nettoyeur haute pression;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXPW003|OUTIL;référence;OUTIL;4;;
Électro portatif;perforation;D25330K;DEWALT D25330K;565,50;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25330|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMHT563DCD-QW;DEWALT DCMHT563DCD-QW;566,37;seul;taille-haie;18;AUCUN;5;;;;;inconnu;famille:machine;REF:DCMHT563|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS7485;DEWALT DCS7485;568,02;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS7485|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK383P2T;DEWALT DCK383P2T;569,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK383|PACK;référence;PACK;1;;
Électro portatif;combo;DCK2012P2T-QW;DEWALT DCK2012P2T-QW;569,18;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK2012|PACK;référence;PACK;1;;
Électro portatif;aspiration;DWV905M-QS;DEWALT DWV905M-QS;570,00;seul;aspirateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DWV905|OUTIL;référence;OUTIL;5;;
Électro portatif;percage;DCD990M2;DEWALT DCD990M2;574,15;pack;perceuse-visseuse;;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCD990|PACK;référence;PACK;1;;
Électro portatif;percage;DCD990;DEWALT DCD990;574,15;seul;perceuse-visseuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD990|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS383N-XJ;Scie circulaire 18V Ø184 mm DCS383N-XJ + 1 batterie 18V 5 Ah + 1 chargeur DCB1104-QW DEWALT;574,90;pack;scie circulaire;18;AUCUN;5;;1;;;sans-ref;famille:machine;REF:DCS383|PACK;référence;PACK;6;;
Électro portatif;sciage;DWE7485RS-QS;DEWALT DWE7485RS-QS;576,68;pack;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE7485|PACK;référence;PACK;1;;
Électro portatif;perforation;D25881K-QS;DEWALT D25881K-QS;577,56;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25881|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25335K-QS;DEWALT D25335K-QS;578,73;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25335|OUTIL;référence;OUTIL;1;;
Électro portatif;;DCE560D1-QW;DEWALT DCE560D1-QW;581,99;pack;;18;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCE560|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH333T1;DEWALT DCH333T1;582,00;pack;perforateur;54;TSTAK;6;;1;;;inconnu;famille:machine;REF:DCH333|PACK;référence;PACK;6;;
Électro portatif;chantier;DXCMB2M50HE;DeWalt DXCMB2M50HE - Compresseur d'air électrique monophasé à courroie - Moteur 2 CV 50 L;582,25;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB2|ACCESSOIRE;référence;ACCESSOIRE;2;;
Électro portatif;chantier;DCMPW1600N-XJ;Nettoyeur haute pression XR 2 X 18V DCMPW1600N-XJ + 2 batterie 18V 5 Ah + 1 Chargeur DCB1104-QW DEWALT;589,90;pack;nettoyeur haute pression;18;AUCUN;5;;2;;;sans-ref;famille:machine;REF:DCMPW1600|PACK;référence;PACK;3;;
Électro portatif;fixation;DCN650P2-SK;DEWALT DCN650P2-SK;590,00;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCN650|PACK;référence;PACK;2;;
Électro portatif;jardin;DCMWSP550N-XJ;DEWALT DCMWSP550N-XJ;592,00;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWSP550|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH614N;DEWALT DCH614N;593,39;pack;perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH614|PACK;référence;PACK;1;;
Électro portatif;combo;DCG4610T2-QW;DEWALT DCG4610T2-QW;593,53;pack;pack d'outils;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCG4610|PACK;référence;PACK;1;;
Électro portatif;sciage;DWE7492-QS;DeWALT DWE7492-QS — Scie sur table DWE7492-QS Ø250 mm;594,20;seul;scie circulaire;;AUCUN;;;;;;reconnu;famille:machine;REF:DWE7492|OUTIL;référence;OUTIL;1;DWE7492-QS;889,00
Électro portatif;aspiration;DCMBBL800N;DEWALT DCMBBL800N;598,00;pack;souffleur;54;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMBBL800|PACK;référence;PACK;1;;
Électro portatif;meulage;D27113;DEWALT D27113;598,25;seul;meuleuse;;AUCUN;;;;;;inconnu;famille:machine;REF:D27113|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMBC723N-XJ;Débroussailleuse forestière Dewalt DCMBC723N-XJ XR FLEXVOLT 54V Brushless - sans batterie ni chargeur;599,49;pack;débroussailleuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMBC723|PACK;référence;PACK;1;;
Électro portatif;bois;DW733;DEWALT DW733;603,56;seul;rabot;;AUCUN;;;;;;inconnu;famille:machine;REF:DW733|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK2224MP2T-QW;DEWALT DCK2224MP2T-QW -Clé à chocs sans fil;605,00;pack;pack d'outils;;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK2224|PACK;référence;PACK;1;;
Électro portatif;mesure;DE0772;DEWALT DE0772;608,35;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DE0772|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK2095D2T-QW;DEWALT DCK2095D2T-QW;610,32;pack;pack d'outils;18;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK2095|PACK;référence;PACK;1;;
Électro portatif;combo;DCK2200H2T-QW;DEWALT DCK2200H2T-QW;611,71;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK2200|PACK;référence;PACK;1;;
Électro portatif;chantier;DCC2520B;Dewalt DCC2520B Compresseur d'air sans fil sans balais 20 V MAX 9,46 L (outil uniquement);614,44;seul;compresseur;20;AUCUN;;;;;;sans-ref;famille:machine;REF:DCC2520|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK791D2T;DEWALT DCK791D2T;616,10;pack;pack d'outils;;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK791|PACK;référence;PACK;1;;
Électro portatif;combo;DCK2077P2T-QW;DEWALT DCK2077P2T-QW;617,17;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK2077|PACK;référence;PACK;1;;
Électro portatif;jardin;DCMCST632X1;DEWALT DCMCST632X1;617,90;pack;tronçonneuse;54;AUCUN;9;;1;;;inconnu;famille:machine;REF:DCMCST632|PACK;référence;PACK;2;;
Électro portatif;combo;DCK330P2T-QW;DeWalt 18V battery combo pack 3 pcs. (DCK330P2T-QW);621,00;pack;pack d'outils;18;TSTAK;5;;2;;;sans-ref;famille:machine;REF:DCK330|PACK;référence;PACK;1;;
Électro portatif;combo;DCK3222MP2T-QW;DEWALT DCK3222MP2T-QW;621,37;pack;pack d'outils;18;TSTAK;5;;2;;oui;inconnu;famille:machine;REF:DCK3222|PACK;référence;PACK;1;;
Électro portatif;combo;DCK2225MP2T;Kit DeWALT DCK2225MP2T McLaren (DCF99M + DCG45M + 2 batteries de 5,0 Ah + DCB1104 + TSTAK VI);623,43;pack;pack d'outils;;TSTAK;5;;2;;oui;sans-ref;famille:machine;REF:DCK2225|PACK;référence;PACK;1;;
Électro portatif;perforation;D25899K;DEWALT D25899K;633,59;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25899|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN682D2;DEWALT DCN682D2;634,00;pack;agrafeuse;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN682|PACK;référence;PACK;1;;
Électro portatif;combo;DWK223;DEWALT DWK223;634,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK223|PACK;référence;PACK;1;;
Électro portatif;combo;DCK305P3T;DEWALT DCK305P3T;634,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK305|PACK;référence;PACK;1;;
Électro portatif;aspiration;DCV586MT2;DEWALT DCV586MT2;637,12;pack;aspirateur;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCV586|PACK;référence;PACK;2;;
Électro portatif;combo;DCK229P2T;DeWalt - Kit 2 Outils Perceuse Visseuse et Perforateur SDS-Plus 18V 5AH - DCK229P2T G;640,60;pack;pack d'outils;18;TSTAK;5;2;2;;;sans-ref;famille:machine;REF:DCK229|PACK;référence;PACK;2;;
Électro portatif;combo;DCK368P3T;DEWALT DCK368P3T Triple Kit, 18 V, Jaune, 27 x 32 x 15;641,08;pack;pack d'outils;18;TSTAK;5;;3;;;sans-ref;famille:machine;REF:DCK368|PACK;référence;PACK;2;;
Électro portatif;combo;DWK300;DEWALT DWK300;645,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK300|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH735;DEWALT DCH735;645,25;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH735|PACK;référence;PACK;3;;
Électro portatif;combo;DCK329P2T-QW;DEWALT DCK329P2T-QW;648,42;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DCK329|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH275P2;DEWALT DCH275P2;651,37;pack;marteau perforateur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCH275|PACK;référence;PACK;1;;
Électro portatif;meulage;DCG460X2-QW;DEWALT DCG460X2-QW;654,14;pack;meuleuse d'angle;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCG460|PACK;référence;PACK;1;;
Électro portatif;chantier;DXGNI20E;DEWALT DXGNI20E;658,67;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXGNI20|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN910N;DEWALT DCN910N;664,00;seul;cloueur;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN910|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMBC723N;DEWALT Coupe-bordures sans fil 54V, modèle DCMBC723N, avec guidon;664,94;seul;débroussailleuse;54;AUCUN;;;0;;;sans-ref;famille:machine;REF:DCMBC723|OUTIL;référence;OUTIL;1;;
Électro portatif;fixation;DCN45RND2-QW;DEWALT DCN45RND2-QW;667,51;pack;cloueur;;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCN45|PACK;référence;PACK;1;;
Électro portatif;bois;DCE800H1-SK;DeWalt Drywall sander DCE800H1-SK (1 x 5.0 Ah Powerstack + DCB1104);674,00;pack;ponceuse;;AUCUN;5;;1;;;sans-ref;famille:machine;REF:DCE800|PACK;référence;PACK;3;;
Électro portatif;combo;DCK422P3T;DEWALT DCK422P3T;675,41;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK422|PACK;référence;PACK;4;;
Électro portatif;percage;DCD240X2-QW;DEWALT DCD240X2-QW;679,00;pack;malaxeur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCD240|PACK;référence;PACK;2;;
Électro portatif;chantier;;Borne de recharge murale véhicule électrique 7,4 kW - monophasée avec câble Type 2;683,14;seul;borne de recharge;;AUCUN;;;;;;sans-ref;famille:machine;TIT:borne de recharge murale v hicule lectrique 7 4 kw monophas e avec c ble type 2;titre;OUTIL;1;;
Électro portatif;combo;DWK301;DEWALT DWK301;689,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK301|PACK;référence;PACK;1;;
Électro portatif;fixation;DCF414D1-QW;Dewalt DCF414D1-QW Riveteuse sans fil 18 V 4.8-6.4mm - 1X2.0Ah Batterie + chargeur en T-STAK;693,49;pack;riveteuse;18;TSTAK;2;;1;;;sans-ref;famille:machine;REF:DCF414|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH892N;DEWALT DCH892N;697,55;pack;perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH892|PACK;référence;PACK;3;;
Électro portatif;combo;DCK424M3-QW;DEWALT Kit Combiné 18V 4 Outils (Perceuse à Percussion Compacte, Visseuse à Impact, Marteau Rotatif SDS-Plus 18V, Meuleu;697,71;pack;pack d'outils;18;AUCUN;4;4;3;;;sans-ref;famille:machine;REF:DCK424|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN890P2;DEWALT DCN890P2;699,83;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCN890|PACK;référence;PACK;1;;
Électro portatif;fixation;DCFS950N-XJ;DEWALT DCFS950N-XJ;699,99;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCFS950|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;;Compresseur électrique DeWalt 90L 230V;699,99;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:compresseur lectrique 90l 230v;titre;OUTIL;1;;
Électro portatif;sciage;DCS578T2;DEWALT DCS578T2;701,01;pack;scie circulaire;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS578|PACK;référence;PACK;3;;
Électro portatif;sciage;DCS371NT;DEWALT DCS371NT;706,14;seul;scie à ruban;;TSTAK;;;0;;;inconnu;famille:machine;REF:DCS371|OUTIL;référence;OUTIL;1;;
Électro portatif;jardin;DCMWSP660N-XJ;DEWALT DCMWSP660N-XJ;709,00;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWSP660|PACK;référence;PACK;1;;
Électro portatif;combo;DCK611P1D2;DEWALT DCK611P1D2;714,15;pack;pack d'outils;12;AUCUN;2;;2;;;inconnu;famille:machine;REF:DCK611|PACK;référence;PACK;1;;
Électro portatif;sciage;DWS727;DEWALT DWS727;714,50;seul;scie;;AUCUN;;;;;;inconnu;famille:machine;REF:DWS727|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXCMB3M100HE;DeWalt DXCMB3M100HE - Compresseur d'air électrique monophasé à courroie - Moteur 3 CV 100 L;714,74;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB3|ACCESSOIRE;référence;ACCESSOIRE;5;;
Électro portatif;perforation;D25733K-QS;DEWALT D25733K-QS;714,99;seul;perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25733|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;D27112;DEWALT D27112;715,40;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:D27112|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK377P3T;DEWALT DCK377P3T;719,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK377|PACK;référence;PACK;1;;
Électro portatif;combo;DCK551P3T;DEWALT DCK551P3T;723,91;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK551|PACK;référence;PACK;1;;
Électro portatif;chantier;;Aiguille vibrante PS Diamètre 38mm - Longueur 2m DEWALT;724,90;seul;vibrateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aiguille vibrante ps diam tre 38mm longueur 2m;titre;OUTIL;1;;
Électro portatif;jardin;DCMWP134W2-QW;DEWALT DCMWP134W2-QW;739,90;pack;tondeuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCMWP134|PACK;référence;PACK;2;;
Électro portatif;sciage;DCS520;DEWALT DCS520;740,74;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:DCS520|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK212D2T-QW;DEWALT DCK212D2T-QW;744,48;pack;pack d'outils;12;TSTAK;2;;2;;;inconnu;famille:machine;REF:DCK212|PACK;référence;PACK;1;;
Électro portatif;combo;DCK209P2;DEWALT DCK209P2;746,72;pack;pack d'outils;18;AUCUN;5;;1;;;inconnu;famille:machine;REF:DCK209|PACK;référence;PACK;1;;
Électro portatif;fixation;DGN9033-XJ;DEWALT DGN9033-XJ Agrafeuse sans fil Gaz 50-90 mm;748,72;seul;agrafeuse;;AUCUN;;;;;;sans-ref;famille:machine;REF:DGN9033|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS365M2;DEWALT DCS365M2;751,12;pack;scie à onglet;18;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCS365|PACK;référence;PACK;2;;
Électro portatif;sciage;D27113-QS;DEWALT Scie a onglet D27113-QS + Lame de scie circulaire stationnaire Extreme Workshop 305x30mm, 60 dents;754,66;pack;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;REF:D27113|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH775N-XJ;DEWALT DCH775N-XJ;755,09;seul;perforateur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCH775|OUTIL;référence;OUTIL;2;;
Électro portatif;sciage;DCS577T2;DEWALT DCS577T2;768,57;pack;scie circulaire;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS577|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS398T2;DeWalt Alligator FLEXVOLT DCS398T2 (2 x 2 Ah + charger);770,00;pack;scie égoïne;54;AUCUN;2;;2;;;sans-ref;famille:machine;REF:DCS398|PACK;référence;PACK;1;;
Électro portatif;perforation;D25773K;DEWALT D25773K;770,89;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25773|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DW712N;DEWALT DW712N;776,71;seul;scie à onglet;;AUCUN;;;0;;;inconnu;famille:machine;REF:DW712|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DWK402;DEWALT DWK402;777,00;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DWK402|PACK;référence;PACK;1;;
Électro portatif;fixation;DCFS950P2-QW;DEWALT DCFS950P2-QW;778,38;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCFS950|PACK;référence;PACK;2;;
Électro portatif;chantier;DXGNP35E;DEWALT DXGNP35E;778,40;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXGNP35|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS727N;DEWALT DCS727N;783,08;seul;scie à onglet;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS727|OUTIL;référence;OUTIL;2;;
Électro portatif;mesure;DCLE05211R;DEWALT DCLE05211R;792,16;pack;niveau laser;;TSTAK;;;;;;inconnu;famille:machine;REF:DCLE05211|PACK;référence;PACK;5;;
Électro portatif;mesure;DCLE34035D1-QW;DEWALT DCLE34035D1-QW;805,01;pack;niveau laser;;AUCUN;2;;1;;;inconnu;famille:machine;REF:DCLE34035|PACK;référence;PACK;1;;
Électro portatif;meulage;;Dewalt Meuleuse d'Angle 125Mm 18V Dcg418Shdx2 2X9.0Ah Fv Blade Switch Tstak;805,99;pack;meuleuse d'angle;18;TSTAK;9;;2;;;sans-ref;famille:machine;TIT:meuleuse d angle 125mm 18v dcg418shdx2 2x9 0ah fv blade switch tstak;titre;PACK;1;;
Électro portatif;combo;DWK305PS;DEWALT DWK305PS;806,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK305|PACK;référence;PACK;1;;
