Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Quincaillerie;vissage-embout;;DEWALT DWASHRIR Impact Ready Embout pour cisaille à métaux;93,23;seul;embout de vissage;;;;;;1;;sans-ref;famille:consommable;TIT:dwashrir impact ready embout pour cisaille m taux;titre;OUTIL;2;;
Quincaillerie;disque;DT20461-QZ;DeWalt ELITE SERIES™ Disque Diamant All Purpose 355x25,4mm (DT20461-QZ);93,13;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT20461|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;;Lame pour scie plongeante - 48 Dents - 165x20 mm DEWALT;92,48;seul;lame de scie;;;;;;1;;sans-ref;famille:consommable;TIT:lame pour scie plongeante 48 dents 165x20 mm;titre;OUTIL;1;;
Quincaillerie;accessoire;DNBA1632SZ;DeWALT Clous pour cloueurs de finition sans fil SS, inoxydable, 32 mm, 2500 pièces - DNBA1632SZ;92,14;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNBA1632|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9436-QZ;DeWalt SDS-max 32x920x800 mm DT9436-QZ;91,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9436|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST550112;DEWALT Ceinture à outils en cuir, durable, ceinture professionnelle à 11 poches (DWST550112);91,70;seul;;;;;;;;;sans-ref;famille:rangement;REF:DWST550112|OUTIL;référence;OUTIL;3;;
Quincaillerie;accessoire;DNM40R40GZ;DeWALT DNM40R40GZ Clous anneau GAL, Argent, 4x40mm Set de 2000 Pieces;91,27;pack;accessoire;;;;;;2000;;sans-ref;famille:consommable;REF:DNM40|PACK;référence;PACK;2;;
Quincaillerie;lame-alternative;DT2976;DeWalt Lame alligator brique DT2976;91,19;seul;lame de scie;;;;;;1;;sans-ref;famille:consommable;REF:DT2976|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9444-QZ;DeWalt SDS-max 40x380x250 mm DT9444-QZ;90,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9444|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;"Spachtel DeWalt 2-910; 254 mm";90,73;seul;;;;;;;;;sans-ref;titre-fragment;TIT:spachtel 2 910 254 mm;titre;OUTIL;1;;
Quincaillerie;;;"DEWALT Corona de diamante para perforar en húmedo 52x400mm, acoplamiento 1 1/4"" UNC hembra universal, para materiales es";90,70;seul;;;;;;;;;sans-ref;titre;TIT:corona de diamante para perforar en h medo 52x400mm acoplamiento 1 1 4 unc hembra universal para materiales es;titre;OUTIL;1;;
Quincaillerie;lame-alternative;DT2979;DEWALT DT2979;97,90;seul;lame de scie;;;;;;1;;inconnu;famille:consommable;REF:DT2979|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT70620T;DEWALT DT70620T;96,73;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT70620|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DT8356-QZ;DEWALT DT8356-QZ;95,62;seul;scie-cloche;;;;;;1;;inconnu;famille:consommable;REF:DT8356|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;;DEWALT Clou en bande DNPT 3,1 x 90 mm 33 degrés Lisse Galvanisé G12 DEWALT Quantité:2000;97,99;seul;clou;;;;;;1;;sans-ref;famille:consommable;TIT:clou en bande dnpt 3 1 x 90 mm 33 degr s lisse galvanis g12 quantit 2000;titre;OUTIL;1;;
Quincaillerie;;;"Spachtel DeWalt 2-907; 177 8 mm";97,90;seul;;;;;;;;;sans-ref;titre-fragment;TIT:spachtel 2 907 177 8 mm;titre;OUTIL;1;;
Quincaillerie;lame-circulaire;DT4358QZ;DeWalt Extreme 315 x 30 x 3,0 72WZ (DT4358QZ);97,63;seul;lame de scie circulaire;;;;;;1;;sans-ref;famille:consommable;REF:DT4358|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT6764-QZ;DeWalt HB SDS-max 90x107 mm DT6764-QZ;97,37;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT6764|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DT8266;DeWalt Scie cloche bi-métal 177 mm (DT8266);97,32;seul;scie-cloche;;;;;;1;;sans-ref;famille:consommable;REF:DT8266|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;DFS9150B1G-QZ;DEWALT DFS9150B1G-QZ Grapas 40mm x 960;96,24;seul;agrafe;;;;;;1;;sans-ref;famille:consommable;REF:DFS9150|OUTIL;référence;OUTIL;5;;
Quincaillerie;coffret;DWST83395-1;Boîte à outils vide DEWALT DWST83395-1 noir, jaune 1 pc(s);97,15;seul;coffret;;;;;;;;sans-ref;famille:rangement;REF:DWST83395-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DNF64;DEWALT dnf23r64e PowerCoil ongles DNF 64 mm 10,5 KST. Anneau Tige, Lot de 6;97,12;pack;lot;;;;;;6;;sans-ref;famille:rangement;REF:DNF64|PACK;référence;PACK;1;;
Quincaillerie;visserie;DNBT1850SZ;DEWALT DNBT1850SZ - Puntas Brad 1,25mm x 50mm 18GA Acero inox316;97,02;seul;clou;;;;;;1;;sans-ref;famille:consommable;REF:DNBT1850|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9687;Foret SDS-plus 4 TAILLANTS 22x450x400mm DT9687;96,82;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9687|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;;DEWALT dnf25r50e - Clous tête Ronde Strass en Bobine 2,5 x 50 mm;96,62;seul;clou;;;;;;1;;sans-ref;famille:consommable;TIT:dnf25r50e clous t te ronde strass en bobine 2 5 x 50 mm;titre;OUTIL;4;;
Quincaillerie;;DE1000;DEWALT DE1000 Support universel (Import Grande Bretagne);96,42;seul;;;;;;;;;sans-ref;titre;REF:DE1000|ACCESSOIRE;référence;ACCESSOIRE;1;;
Quincaillerie;vissage-embout;DWMT19237-1;DeWalt Jeu de clés mixtes 18 pièces métriques (DWMT19237-1);96,04;seul;clé mixte;;;;;;1;;sans-ref;famille:consommable;REF:DWMT19237-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;;Foret hélicoïdal pour perceuse avec hélice en carbure de tungstène de haute qualité, emmanchement SDS Plus DEWALT - Ø16 ;95,90;seul;foret;;;;;;1;;sans-ref;famille:consommable;TIT:foret h lico dal pour perceuse avec h lice en carbure de tungst ne de haute qualit emmanchement sds plus 16;titre;OUTIL;1;;
Quincaillerie;;DXTT-2-942;DeWalt Ausziehbarer Griff pour Trockenbauwände 94 cm - 160 cm DXTT-2-942;95,75;seul;;;;;;;;;sans-ref;titre;REF:DXTT-2-942|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT4942-QZ;DEWALT DT4942-QZ;99,17;seul;foret métal;;;;;;1;;inconnu;famille:consommable;REF:DT4942|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DW5891;DEWALT Adaptateur SDS Max vers SDS+ (DW5891);100,04;pack;adaptateur;;;;;;1;;sans-ref;famille:consommable;REF:DW5891|ACCESSOIRE;référence;ACCESSOIRE;2;;
Quincaillerie;lame-alternative;DT8267;DeWalt Scie Cloche Bi-Métallique 210 mm (DT8267);99,99;seul;scie-cloche;;;;;;1;;sans-ref;famille:consommable;REF:DT8267|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;;Coffret de 10 scies cloches Extreme BIM bois/métal/plastique DeWalt;99,99;pack;scie-cloche;;;;;;10;;sans-ref;famille:consommable;TIT:coffret de 10 scies cloches extreme bim bois m tal plastique;titre;PACK;1;;
Quincaillerie;burin;;Pointes en bande papier 33° crantées - acier - 3,1 x 90 mm - par 2200 DEWALT;99,90;seul;burin pointu;;;;;;1;;sans-ref;famille:consommable;TIT:pointes en bande papier 33 crant es acier 3 1 x 90 mm par 2200;titre;OUTIL;1;;
Quincaillerie;burin;DT6934-QZ;DeWalt 127 x 445 mm (DT6934-QZ);99,82;seul;burin plat;;;;;;1;;sans-ref;famille:consommable;REF:DT6934|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST60101-1;DEWALT DWST60101-1;104,91;seul;;;;;;;;;inconnu;famille:rangement;REF:DWST60101-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1926-QZ;DEWALT DT1926-QZ;104,58;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1926|OUTIL;référence;OUTIL;1;;
Quincaillerie;disque;DT40256-QZ;DEWALT DT40256-QZ;102,99;seul;disque à tronçonner;;;;;;1;;inconnu;famille:consommable;REF:DT40256|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;350/30;DEWALT 350/30;101,92;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:350/30|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DW1361;DEWALT DW1361;101,68;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DW1361|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DT20907-QZ;DEWALT DT20907-QZ Kit de conversion;104,99;pack;;;;;;;;;sans-ref;famille:consommable;REF:DT20907|ACCESSOIRE;référence;ACCESSOIRE;1;;
Quincaillerie;accessoire;DT20562-QZ;DEWALT DT20562-QZ Adaptateur/tête de taraudage Adapté pour (perceuses) Dewalt;102,04;seul;adaptateur;;;;;;1;;sans-ref;famille:consommable;REF:DT20562|ACCESSOIRE;référence;ACCESSOIRE;2;;
Quincaillerie;foret;DT60836-QZ;DeWalt SDS-max 32x920x790 mm DT60836-QZ;104,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60836|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DT20500-QZ;DEWALT - Renvoi d’angle droit compact, DT20500-QZ;102,04;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT20500|OUTIL;référence;OUTIL;5;;
Quincaillerie;portage;DWST83542-1;"DeWALT DWST83542-1 Sac À Outils McLaren À Roulettes Pour TOUGHSYSTEM - 22""";104,99;pack;sac à outils;;TOUGHSYSTEM;;;;;oui;sans-ref;famille:rangement;REF:DWST83542-1|PACK;référence;PACK;1;;
Quincaillerie;foret;DT60842-QZ;DeWalt SDS-max 38x570x440 mm DT60842-QZ;104,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60842|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DNF70;DEWALT PowerCoil ongles DNF 70 mm 6 KST. Bague Tige, 1 pièce, dnf28r70e;104,70;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNF70|OUTIL;référence;OUTIL;2;;
Quincaillerie;vissage-embout;DWMT73813;"DEWALT DWMT73813, Jeu de Douilles SAE/métrique, 1/2"", 23 pièces";104,34;seul;douille;;;;;;1;;sans-ref;famille:consommable;REF:DWMT73813|OUTIL;référence;OUTIL;3;;
Quincaillerie;accessoire;;Cable D'Extension Pour Caméra D'Inspection Dewalt - Dct4103 G;103,92;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;TIT:cable d extension pour cam ra d inspection dct4103 g;titre;OUTIL;1;;
Quincaillerie;accessoire;DN275-XJ;DeWALT DN275-XJ Clou Duplex 21° (8D) À Liant Plastique - 57/70 X 3,3 Mm - 2000 Pièces;103,69;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DN275|OUTIL;référence;OUTIL;1;;
Quincaillerie;;AW3517;Dewalt - Caisse de rangement AW3517 (taille unique) (grise);103,54;seul;;;;;;;;;sans-ref;titre;REF:AW3517|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT6763-QZ;DeWalt SDS-max 80x107 mm DT6763-QZ;102,79;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT6763|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DNF64;DEWALT PowerCoil ongles DNF 64 mm 7.2 KST. Bague Galv., 1 pièce, dnf25r64g12e;102,71;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNF64|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DNF65;DEWALT PowerCoil ongles DNF 65 mm 6 Kst. lisse, 1 pièce, dnf2865e;102,60;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNF65|OUTIL;référence;OUTIL;2;;
Quincaillerie;foret;DT9443-QZ;DeWalt SDS-max 38x670x550 mm DT9443-QZ;102,45;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9443|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;;Dewalt - Forets Béton Sds Longueur Utile 200 Mm - Modèle: Dt9684 G;102,33;seul;foret béton;;;;;;1;;sans-ref;famille:consommable;TIT:forets b ton sds longueur utile 200 mm mod le dt9684 g;titre;OUTIL;1;;
Quincaillerie;lame-oscillante;DWA427SET;DEWALT Lot de 7 lames oscillantes à usage général pour bois avec clous (DWA427SET);102,14;pack;lame pour outil multifonctions;;;;;;7;;sans-ref;famille:consommable;REF:DWA427|PACK;référence;PACK;1;;
Quincaillerie;accessoire;DE0737;DEWALT DE0737;107,75;seul;accessoire;;;;;;1;;inconnu;famille:consommable;REF:DE0737|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DT2977;DEWALT DT2977;107,50;seul;lame de scie;;;;;;1;;inconnu;famille:consommable;REF:DT2977|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT4217-QZ;DEWALT DT4217-QZ;106,04;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT4217|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;DT70775-QZ;DeWalt Toughcase Medium Set de Vissage 80 pièces avec Accouplement Angulaire (DT70775-QZ);109,00;pack;embout de vissage;;;;;;1;;sans-ref;famille:consommable;REF:DT70775|PACK;référence;PACK;1;;
Quincaillerie;accessoire;DWST82823;DEWALT Organiseur d'outils, Support pour Outils électriques, se Monte sur des Rails métalliques, Compatible avec Le syst;108,78;seul;rail de guidage;;;;;;1;;sans-ref;famille:consommable;REF:DWST82823|ACCESSOIRE;référence;ACCESSOIRE;1;;
Quincaillerie;;;"Tige télescopique DeWalt 2-942; 94-160 cm";108,52;seul;;;;;;;;;sans-ref;titre;TIT:tige t lescopique 2 942 94 160 cm;titre;OUTIL;1;;
Quincaillerie;burin;DT6810-QZ;DeWalt 32 x 200 mm (DT6810-QZ);108,48;seul;burin;;;;;;1;;sans-ref;famille:consommable;REF:DT6810|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9617-QZ;DeWalt SDS-plus 26x800x750 mm DT9617-QZ;108,47;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9617|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;;DEWALT Coffret TSTAK avec 100 Accessoires de Perçage et de Vissage - Spécial Béton & Mallette de Transport TSTAK Box IV ;108,27;pack;accessoire;;TSTAK;;;;1;;sans-ref;famille:consommable;TIT:coffret tstak avec 100 accessoires de per age et de vissage sp cial b ton mallette de transport tstak box iv;titre;PACK;1;;
Quincaillerie;visserie;DNBDA38;DEWALT Clou à tête refoulé DNBDA 38 mm DEWALT acier inoxydable Quantité:4000;107,99;seul;clou;;;;;;1;;sans-ref;famille:consommable;REF:DNBDA38|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST83529-1;DeWalt ToughSystem 2.0 (DWST83529-1);107,99;pack;coffret modulaire;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:DWST83529-1|PACK;référence;PACK;1;;
Quincaillerie;accessoire;DNW2880E;DeWALT Clous 34º, lisse, 80 mm, 2200 pièces - DNW2880E;107,78;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNW2880|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DWST50113-1;DeWalt Ceinture porte-outils en cuir (DWST50113-1);107,70;seul;ceinture porte-outils;;;;;;;;sans-ref;famille:rangement;REF:DWST50113-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;filtration;DXMH3288;STANLEY DXMH3288 DEWALT Tuyau d'arrosage robuste de qualité professionnelle, 30,5 m x 1,6 cm, jaune, noir;107,48;seul;tuyau d'aspiration;;;;;;1;;sans-ref;famille:consommable;REF:DXMH3288|OUTIL;référence;OUTIL;1;;
Quincaillerie;burin;DW1969;DeWalt DW1969 Lot de 29 forets à pointe pilote, avec index en métal;107,25;pack;burin pointu;;;;;;29;;sans-ref;famille:consommable;REF:DW1969|PACK;référence;PACK;1;;
Quincaillerie;;;Dewalt - Support Plat De Pce Dw777/71/11/07/01/00 Dewalt;107,03;seul;;;;;;;;;sans-ref;titre;TIT:support plat de pce dw777 71 11 07 01 00;titre;ACCESSOIRE;1;;
Quincaillerie;;;DEWALT Coilnagel DNF 50mm 9.9kSt. Ringschaft;106,95;seul;;;;;;;;;sans-ref;titre-fragment;TIT:coilnagel dnf 50mm 9 9kst ringschaft;titre;OUTIL;1;;
Quincaillerie;accessoire;DNBA1632SZ;DEWALT DNBA1632SZ Clous 20, Gris, Taille SS 32mm, Set de 2500 Pièces;106,84;pack;accessoire;;;;;;2500;;sans-ref;famille:consommable;REF:DNBA1632|PACK;référence;PACK;1;;
Quincaillerie;coffret;AW2600;Dewalt - Boîte à outils « Toughsystem 2.0 » AW2600 (taille unique) (noir/jaune);106,61;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:AW2600|PACK;référence;PACK;1;;
Quincaillerie;burin;;Pointes pour cloueur 18GA en inox - 1,02 mm x 50 mm - 5000 pièces DEWALT;106,41;seul;burin pointu;;;;;;1;;sans-ref;famille:consommable;TIT:pointes pour cloueur 18ga en inox 1 02 mm x 50 mm 5000 pi ces;titre;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1474-QZ;DEWALT DT1474-QZ;111,98;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1474|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST83295-1;DEWALT DWST83295-1;111,98;pack;coffret;;GENERIQUE;;;;;;inconnu;famille:rangement;REF:DWST83295-1|PACK;référence;PACK;1;;
Quincaillerie;burin;DT6928-QZ;DEWALT DT6928-QZ;109,28;seul;burin plat;;;;;;1;;inconnu;famille:consommable;REF:DT6928|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DNF2570E;DeWALT Clous à rouleau DNF 70 mm, lisse, 7200 pièces - DNF2570E;114,46;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNF2570|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT60845-QZ;DeWalt SDS-max 40x570x440 mm DT60845-QZ;113,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60845|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;;Pack de 5000 vis à bande Ø 3,5mm DEWALT;113,90;pack;vis à bande;;;;;;5000;;sans-ref;famille:consommable;TIT:pack de 5000 vis bande 3 5mm;titre;PACK;1;;
Quincaillerie;accessoire;;DEWALT Impact Connect DWACPRIR Coupe-tuyau de cuivre, accessoire de visseuse à percussion;113,05;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;TIT:impact connect dwacprir coupe tuyau de cuivre accessoire de visseuse percussion;titre;OUTIL;1;;
Quincaillerie;coffret;DWST08017-9;DeWalt Kit Toughsystem-Tstak 3 pièces DWST08017-9;112,49;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:DWST08017-9|PACK;référence;PACK;1;;
Quincaillerie;visserie;;17500 clous en rouleaux galvanisés à tige annelée DeWalt 2,03x38mm;112,49;seul;clou;;;;;;1;;sans-ref;famille:consommable;TIT:17500 clous en rouleaux galvanis s tige annel e 2 03x38mm;titre;OUTIL;1;;
Quincaillerie;coffret;DWST1-75676;DeWalt Tréteaux 2 pcs - DWST1-75676;112,18;seul;;;;;;;;;sans-ref;famille:rangement;REF:DWST1-75676|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;DT7926-XJ;DEWALT Foret métal HSS-G Coffret 29 pièces - DT7926-XJ & Coffret de 32 Embouts de Vissage de 25mm Robustes et Précis - A;111,07;pack;embout de vissage;;;;;;32;;sans-ref;famille:consommable;REF:DT7926|PACK;référence;PACK;4;;
Quincaillerie;foret;;Foret hélicoïdal pour perceuse avec hélice en carbure de tungstène de haute qualité, emmanchement SDS Plus DEWALT - Ø18 ;110,90;seul;foret;;;;;;1;;sans-ref;famille:consommable;TIT:foret h lico dal pour perceuse avec h lice en carbure de tungst ne de haute qualit emmanchement sds plus 18;titre;OUTIL;1;;
Quincaillerie;;;DEWALT Stauchkopfn. DNBT 50mm 5kSt. Edelst;110,40;seul;;;;;;;;;sans-ref;titre-fragment;TIT:stauchkopfn dnbt 50mm 5kst edelst;titre;OUTIL;1;;
Quincaillerie;;;DeWalt Taloche plate FLEX acier inoxydable 0,4mm manche cuir 14 pouces (DDW2);110,17;seul;;;;;;;;;sans-ref;titre;TIT:taloche plate flex acier inoxydable 0 4mm manche cuir 14 pouces ddw2;titre;OUTIL;1;;
Quincaillerie;;;DeWALT Dw5902 2-1/5,1 cm par 10,2 cm Core Bit Corps;109,87;seul;;;;;;;;;sans-ref;titre;TIT:dw5902 2 1 5 1 cm par 10 2 cm core bit corps;titre;OUTIL;1;;
Quincaillerie;vissage-embout;DWMT19261;"Jeu de clés DeWalt DWMT19261; 7 unités";109,50;seul;clé mixte;;;;;;1;;sans-ref;famille:consommable;REF:DWMT19261|OUTIL;référence;OUTIL;1;;
Quincaillerie;;EU2-973;DeWalt Taloche de finition courbée pour cloison sèche, acier inoxydable doré, 16in (EU2-973);109,14;seul;;;;;;;;;sans-ref;titre;REF:EU2-973|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DT90017-QZ;DEWALT DT90017-QZ;117,26;seul;;;;;;;;;inconnu;famille:consommable;REF:DT90017|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1916-QZ;DEWALT DT1916-QZ;116,99;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1916|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST17871;DEWALT DWST17871;116,74;pack;coffret;;GENERIQUE;;;;;;inconnu;famille:rangement;REF:DWST17871|PACK;référence;PACK;1;;
Quincaillerie;accessoire;DNBDA1550SZ;DEWALT DNBDA1550SZ;115,94;seul;accessoire;;;;;;1;;inconnu;famille:consommable;REF:DNBDA1550|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DWHT56032-0;DEWALT DWHT56032-0;115,64;seul;;;;;;;;;inconnu;famille:consommable;REF:DWHT56032-0|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DGL573;DEWALT DGL573;115,24;seul;sac à outils;;;;;;;;inconnu;famille:rangement;REF:DGL573|OUTIL;référence;OUTIL;1;;
Quincaillerie;fraise;HSS40;DEWALT-fraise à carotter HSS 40 mm;117,74;seul;fraise;;;;;;1;;sans-ref;famille:consommable;REF:HSS40|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;;Jeu de clés à douilles de mécanicien 1/4 et 3/8 84 pièces DeWalt;117,74;seul;clé mixte;;;;;;1;;sans-ref;famille:consommable;TIT:jeu de cl s douilles de m canicien 1 4 et 3 8 84 pi ces;titre;OUTIL;1;;
Quincaillerie;burin;DNPT31R90HDZ;Pointes crantées galvanisées à chaud DEWALT 3,1 x 90 mm - Boite de 1200 - DNPT31R90HDZ;115,28;pack;burin pointu;;;;;;1200;;sans-ref;famille:consommable;REF:DNPT31|PACK;référence;PACK;4;;
Quincaillerie;lame-alternative;;DeWALT Dw7666 80T Lame non ferreux, 30,5 cm;116,86;seul;lame de scie;;;;;;1;;sans-ref;famille:consommable;TIT:dw7666 80t lame non ferreux 30 5 cm;titre;OUTIL;1;;
Quincaillerie;accessoire;DE0882;DeWalt Mire graduée DE0882;116,41;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DE0882|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;DWMT74739;"DEWALT DWMT74739 Coffret de douilles à choc 1/2"" 23 pièces";116,37;pack;douille à chocs;;GENERIQUE;;;;1;;sans-ref;famille:consommable;REF:DWMT74739|PACK;référence;PACK;1;;
Quincaillerie;coffret;DWST08330-1;DeWalt ToughSystem 2.0 DWST08330-1;116,33;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:DWST08330-1|PACK;référence;PACK;1;;
Quincaillerie;coffret;DWST1-75694;DeWalt TOUGHSYSTEM Système de rangement mural (DWST1-75694);116,00;pack;coffret modulaire;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:DWST1-75694|PACK;référence;PACK;1;;
Quincaillerie;;;"DeWalt Taloche plate FLEX 0,4mm acier inoxydable manche cuir 16"" (EU 2-993)";114,92;seul;;;;;;;;;sans-ref;titre;TIT:taloche plate flex 0 4mm acier inoxydable manche cuir 16 eu 2 993;titre;OUTIL;1;;
Quincaillerie;foret;;DeWALT Dw1369 29 Titanium Pilot-point de forets;114,91;seul;foret;;;;;;1;;sans-ref;famille:consommable;TIT:dw1369 29 titanium pilot point de forets;titre;OUTIL;1;;
Quincaillerie;;EU2-971;DeWalt Taloche de finition courbée, acier inoxydable doré, 12in (EU2-971);114,64;seul;;;;;;;;;sans-ref;titre;REF:EU2-971|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;DNW3190E;DeWalt DNW3190E Clou à 34 degrés pour Cloueuses sans Fil, clous à tête en D, relié par fil 3,1 x 90 mm lisse, paquet de ;114,56;pack;clou;;;;;;2200;;sans-ref;famille:consommable;REF:DNW3190|PACK;référence;PACK;1;;
Quincaillerie;foret;DT60847-QZ;DEWALT DT60847-QZ;122,46;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT60847|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST83411-1;DEWALT DWST83411-1;121,73;pack;coffret;;GENERIQUE;;;;;;inconnu;famille:rangement;REF:DWST83411-1|PACK;référence;PACK;1;;
Quincaillerie;;DT4612-QZ;DEWALT DT4612-QZ;118,87;seul;;;;;;;;;inconnu;famille:consommable;REF:DT4612|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;DEWALT Diamant-Nassbohrkrone 61x400mm 1 1/4Z;122,99;seul;;;;;;;;;sans-ref;titre-fragment;TIT:diamant nassbohrkrone 61x400mm 1 1 4z;titre;OUTIL;1;;
Quincaillerie;coffret;DT90356-QZ;DeWalt Extreme Ensemble de Scies-Cloches Bi-Métal Électricien 11 pièces en Coffret (DT90356-QZ);122,98;pack;coffret;;GENERIQUE;;;;;;sans-ref;famille:rangement;REF:DT90356|PACK;référence;PACK;1;;
Quincaillerie;lame-alternative;DT90354;DeWalt Bim Electrician's Hole Saw 11-piece Set DT90354;121,99;pack;scie-cloche;;;;;;1;;sans-ref;famille:consommable;REF:DT90354|PACK;référence;PACK;1;;
Quincaillerie;accessoire;DNF60;DEWALT PowerCoil ongles DNF 60 mm 9.9 KST. Bague Tige, 1 pièce, dnf25r60e;119,17;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNF60|OUTIL;référence;OUTIL;2;;
